# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 1
# model = model_model
# start_datetime = 2021-07-27 15:22:19 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 100
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = .//input/input_trivial_v1.json
# init = .//input/init.json
# random
#   seed = 4021865561 (Default)
# output
#   file = .//output/output_trivial_v1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# stanc_version = stanc3 888c0f6a
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,gamma.1,gamma.2,gamma.3,gamma.4,gamma.5,gamma.6,gamma.7,gamma.8,gamma.9,gamma.10,gamma.11,gamma.12,gamma.13,gamma.14,gamma.15
-536.425,1,0.0550638,6,63,0,544.49,0.938957,0.314278,0.930555,0.962106,2.96844,1.06407,0.426636,1.41096,0.446097,3.55462,1.28723,0.459988,0.775726,0.347332,1.07439
-537.218,0.959973,0.0550638,6,63,0,544.149,0.950689,0.97143,0.836886,1.29535,0.601153,1.31399,1.59157,0.892783,0.76619,0.537189,1.654,2.55491,0.251784,1.39833,1.11963
-535.452,0.630004,0.0550638,6,63,0,544.539,0.767718,0.396891,1.94435,1.62094,0.818194,0.841288,0.543494,1.97474,0.757197,1.54517,0.890897,0.621734,1.10107,0.462351,0.754236
-534.249,0.952834,0.0550638,6,63,0,541.847,0.812804,0.344787,2.1962,1.13267,1.12146,0.830352,0.623893,1.63501,0.786659,1.17356,0.808629,0.828874,1.6265,0.626459,1.28404
-535.936,0.635504,0.0550638,6,63,0,548.195,0.936725,1.25922,0.589369,1.58974,0.722134,0.858613,1.77424,0.839069,0.895511,0.523728,1.75447,1.79997,0.275169,1.77649,0.853762
-536.262,0.994712,0.0550638,6,63,0,541.322,1.30652,0.800838,1.43834,0.780523,0.667085,2.31713,0.574753,1.23555,0.789516,0.693911,2.79031,0.444752,1.02806,0.861509,0.413063
-537.497,0.899517,0.0550638,4,15,0,543.337,1.36844,0.783161,1.24701,1.10462,0.62901,1.6289,0.505076,2.2051,0.492985,0.718489,3.60796,0.3959,1.03404,0.682,0.412133
-535.688,0.891926,0.0550638,5,31,0,543.673,2.08107,0.455814,1.51003,1.42948,0.401486,2.43175,0.472136,1.90407,0.653652,0.658464,2.70696,0.353209,1.93915,0.661877,0.400094
-536.003,0.794402,0.0550638,6,63,0,543.983,3.61432,0.443129,1.42437,1.23371,0.512699,1.7405,0.674567,1.71808,0.73268,0.85854,1.48771,0.652775,1.65422,0.464494,0.200321
-537.624,0.661534,0.0550638,6,63,0,545.708,0.755224,0.588977,0.562167,1.14545,3.5321,0.671188,0.700463,0.918949,0.550913,4.81374,0.355264,1.54247,0.644774,0.493938,4.88024
-538.712,0.959762,0.0550638,6,63,0,545.792,0.205128,0.46681,1.58865,1.20298,3.96228,0.268663,0.59128,1.15636,0.97405,3.85565,0.462689,0.488014,0.861525,1.20172,2.35468
-535.481,0.999597,0.0550638,5,31,0,543.671,0.696443,0.308492,0.92935,2.95455,2.1811,0.464502,0.402891,1.05993,1.76781,3.29493,0.333923,0.564968,0.706199,1.44909,5.55617
-534.567,0.731401,0.0550638,5,31,0,541.48,0.430996,0.810728,0.947872,1.46124,2.66808,0.499905,0.689842,0.923281,1.00714,2.74969,0.618258,0.745938,0.484089,1.46608,1.49377
-537.047,0.893497,0.0550638,4,31,0,540.434,0.470656,0.568879,0.744876,2.26899,2.29295,0.464637,0.730604,0.790009,0.945834,1.97264,0.777931,0.861529,0.515629,0.814659,1.73804
-536.039,0.998937,0.0550638,6,63,0,541.458,1.56015,1.4092,1.68341,0.687755,0.470098,0.932183,1.49014,2.01322,0.469641,0.844287,0.987026,1.08477,1.66348,0.74211,0.321564
-541.764,0.9318,0.0550638,5,63,0,552.189,1.12134,2.59568,0.398105,1.3967,0.670794,0.928543,2.76782,0.938616,0.511597,0.777146,0.629433,5.0361,1.0704,0.253348,0.3898
-540.001,0.979334,0.0550638,5,47,0,549.24,1.14501,1.57936,2.42062,0.391029,0.577051,0.929147,2.89193,1.80726,0.43738,0.467972,1.25591,2.54744,0.592751,1.45482,0.656061
-534.773,0.878976,0.0550638,5,31,0,546.124,1.48869,1.61524,0.80325,1.18636,0.421197,1.09811,2.0084,1.11951,0.533654,0.554142,0.98325,3.63414,0.779731,0.480007,0.488009
-534.56,0.988802,0.0550638,5,31,0,542.022,1.2985,1.49669,0.796004,1.22577,0.434299,1.15167,1.96528,1.1345,0.546177,0.560013,1.02328,3.93692,0.730155,0.468926,0.51378
-536.454,0.853662,0.0550638,6,63,0,543.277,2.9687,0.345928,0.812266,2.36149,0.828519,1.59429,0.478432,1.02284,1.17925,1.0012,2.20501,0.626282,0.361602,1.29027,0.631751
-533.81,0.945739,0.0550638,6,63,0,540.188,0.502337,2.12488,1.80578,0.693278,0.989933,0.417033,2.05131,1.8939,0.588516,1.35358,0.39366,2.01211,1.1218,0.647433,1.39492
-532.242,0.979746,0.0550638,6,63,0,536.777,1.96586,0.612048,0.653559,1.4135,0.931395,2.12543,0.627403,0.632782,1.23212,0.896929,2.02202,0.852367,0.391512,1.00713,0.45141
-534.969,0.94662,0.0550638,4,15,0,536.771,2.47858,0.45199,0.455899,1.87938,1.04056,1.4741,0.78771,0.618036,0.980869,0.81082,3.01278,0.668688,0.5042,0.956508,0.784339
-532.947,0.987421,0.0550638,5,31,0,538.994,1.21018,0.883826,1.18649,1.06834,0.745986,1.64435,0.598418,1.30628,0.843475,0.924838,1.17739,0.992848,0.717138,1.34528,1.68915
-538.219,0.840345,0.0550638,5,63,0,543.133,4.83064,0.82581,0.461983,1.42588,0.461254,3.3364,1.0209,0.637491,0.98025,0.398285,3.13467,1.60293,0.565145,0.849472,10.2024
-540.2,0.872428,0.0550638,5,31,0,548.161,1.66049,0.904362,0.780429,0.923698,0.843156,2.65077,0.972388,0.491651,0.781867,1.16633,2.8475,0.66055,0.249335,1.36753,2.6416
-538.185,0.959282,0.0550638,6,63,0,550.344,0.435526,0.892115,3.46215,0.935995,0.750101,0.52801,1.26472,1.85289,0.741042,1.45605,0.480363,0.948779,1.07938,0.915852,0.5223
-532.644,0.862091,0.0550638,4,15,0,541.989,0.458796,0.836286,2.60033,1.09134,0.871641,0.412485,1.11931,2.86152,0.625206,0.893009,0.482312,1.28944,1.71635,1.07116,0.59451
-536.22,0.683494,0.0550638,6,63,0,545.024,0.931692,0.300771,1.45962,1.19631,1.29275,1.25163,0.381354,1.92939,0.77029,1.46516,0.982666,0.749488,0.9171,0.738277,0.155596
-541.239,0.650381,0.0550638,6,63,0,547.762,0.419336,0.609654,1.91218,0.68589,2.1356,0.511148,0.560856,2.2479,0.55256,3.18872,0.516246,0.970348,1.31784,0.291316,1.38331
-534.604,0.999746,0.0550638,6,63,0,547.436,0.863469,1.02669,0.584064,1.64031,1.0336,1.17868,1.21097,0.460691,0.92989,1.35527,1.81211,0.968401,0.260496,1.10919,1.81051
-537.857,0.976958,0.0550638,5,31,0,542.022,5.51771,0.472069,0.59637,2.0025,0.343685,3.79054,0.889843,0.536978,0.825657,0.74646,3.67559,1.05127,0.324448,0.748882,3.78503
-541.933,0.712675,0.0550638,6,63,0,553.751,1.02661,0.840514,6.44936,0.470296,0.396587,0.957513,0.880125,9.26469,0.364855,0.247722,0.933899,1.39449,5.40684,0.321803,0.257849
-536.016,0.717283,0.0550638,5,31,0,550.408,0.9111,0.816761,2.3322,1.70756,0.414434,0.745111,0.830179,2.86651,1.61002,0.215081,0.88241,1.26765,1.4488,1.92691,0.85676
-534.378,0.994485,0.0550638,4,31,0,540.288,0.999258,0.674521,1.75295,2.014,0.446955,0.719702,0.863567,2.49038,1.4516,0.266588,1.03546,1.56146,1.12991,1.38396,0.705891
-534.836,0.97259,0.0550638,6,63,0,539.751,1.29963,1.14318,0.26877,2.19968,1.01833,1.15337,1.393,0.493838,1.06607,0.832933,1.37087,2.42797,0.274736,0.844365,1.19693
-534.842,0.912059,0.0550638,6,63,0,539.133,1.30448,1.07467,0.544979,1.44688,0.690472,1.50441,1.51137,0.410524,1.22243,1.08851,1.37996,1.53424,0.20254,1.36354,0.97775
-533.522,0.950172,0.0550638,6,63,0,539.625,1.41048,0.484415,1.32151,0.502206,2.01877,0.981918,0.923863,1.50944,0.457008,1.3212,1.11169,1.33288,0.685784,0.574063,0.851425
-535.66,0.983318,0.0550638,6,63,0,540.161,1.16739,0.9671,1.37454,2.01722,0.359383,0.774586,1.63587,1.27233,0.969596,0.634549,0.686403,2.08599,0.647361,2.51458,0.813868
-531.79,1,0.0550638,5,31,0,538.151,1.36784,1.95703,0.769748,1.51757,0.330582,1.44508,1.6246,1.21299,0.690483,0.465081,1.72549,1.49343,0.839005,0.885991,1.24273
-536.62,0.906528,0.0550638,6,63,0,541.21,2.64217,0.241238,2.25161,1.40375,0.509773,2.49894,0.292649,2.5374,0.687249,1.00363,1.89939,0.437054,0.755842,1.44798,0.745044
-540.702,0.750164,0.0550638,5,31,0,545.384,3.43269,0.199402,2.64672,1.0953,0.507825,4.46661,0.214172,2.13711,0.788275,0.876804,2.73592,0.428717,0.816168,1.03889,0.772318
-539.893,0.974862,0.0550638,6,63,0,547.86,0.512369,2.02073,0.550777,1.24384,1.48054,0.275289,3.32171,0.519216,1.52732,1.24684,0.197105,4.80925,0.438593,1.45114,1.64575
-536.717,0.991087,0.0550638,6,63,0,549.008,2.84366,0.270562,3.80484,0.977469,0.430382,1.49062,0.664489,2.78288,0.682979,0.661243,1.16963,0.965693,1.4056,0.754407,0.282038
-535.012,0.891473,0.0550638,6,63,0,543.566,0.821338,0.530586,0.306275,2.86346,2.32993,0.734439,0.633576,0.567892,1.1638,2.16506,0.88785,0.740237,0.447653,1.12072,0.514382
-531.809,0.933004,0.0550638,5,63,0,538.23,1.33264,0.597211,1.57996,0.627362,1.20336,1.22086,0.78561,1.82288,0.428396,1.06935,1.22521,1.34143,0.646609,0.716848,0.547279
-534.901,0.889287,0.0550638,5,63,0,538.977,0.669531,2.09088,0.967974,1.62258,0.485113,0.498486,1.90478,1.74884,1.06722,0.466737,0.692585,2.13884,1.44697,0.87316,4.83554
-538.723,0.968231,0.0550638,4,15,0,541.199,0.527138,2.25072,0.872135,2.28062,0.358559,0.511347,1.87667,2.20922,0.967444,0.382938,0.990217,1.59776,1.65595,0.755973,4.4124
-538.285,0.973905,0.0550638,5,31,0,543.542,1.23397,1.48619,2.82652,0.703204,0.399878,0.880035,1.90647,1.88867,0.687568,0.387313,0.720068,2.96289,0.79685,1.38694,4.95185
-535.596,0.989221,0.0550638,5,31,0,544.655,1.02113,1.99745,1.01384,1.48304,0.367716,1.01182,1.91839,1.73498,0.848065,0.307611,1.35632,1.44226,1.26719,0.838363,3.74066
-540.862,0.800681,0.0550638,5,47,0,547.504,0.881233,1.75235,0.717301,1.13503,0.491646,1.10053,1.26367,1.18401,1.13623,0.444882,1.36628,0.903007,1.62206,0.754521,2.32065
-537.262,0.966671,0.0550638,4,15,0,545.972,1.41716,1.09275,1.12431,1.55262,0.452053,0.856057,1.63524,1.44391,0.823437,0.529121,1.60354,1.6071,1.12105,0.516149,2.31951
-534.892,0.989606,0.0550638,5,47,0,545.403,1.16719,0.585071,0.724269,0.929102,1.93241,1.16266,0.539354,0.724593,1.02169,2.09064,1.028,1.0453,0.28602,1.27449,2.17842
-535.016,0.844991,0.0550638,4,31,0,542.233,2.17071,0.519944,0.670028,1.11952,1.72498,0.945279,1.16238,0.622108,0.839475,1.85853,0.800271,0.985194,0.627539,0.924308,1.94146
-536.963,0.981296,0.0550638,6,95,0,541.775,1.20813,0.7484,0.590323,0.97706,2.11481,0.682847,1.19002,0.823065,0.712221,1.84562,0.436575,2.24676,0.663223,0.577007,0.116882
-534.408,0.957031,0.0550638,5,63,0,541.951,0.778331,1.29271,0.897879,1.41432,0.756972,0.806362,1.92823,0.884616,0.531168,1.49208,0.756516,2.04135,0.600508,0.859596,0.418597
-535.582,0.983034,0.0550638,6,63,0,539.368,0.620981,0.359155,2.11503,1.28595,2.08354,0.423276,0.408734,2.45347,0.751724,3.2283,0.541744,0.334298,1.25789,0.76252,1.68158
-534.305,0.816855,0.0550638,6,63,0,542.469,1.72459,0.324816,1.74467,1.23832,1.199,0.894258,0.53047,1.78637,1.13343,0.973127,1.05215,0.553743,0.923466,0.982592,0.696023
-533.678,0.994571,0.0550638,6,63,0,541.023,0.635079,1.40834,1.42861,0.832192,0.775277,0.763752,1.82036,1.72941,0.4028,0.85882,0.77933,2.32465,0.695751,0.690662,0.603373
-537.922,0.976965,0.0550638,6,63,0,543.242,0.598441,1.97165,0.457854,3.39792,0.522041,0.596993,2.49868,0.618801,1.0043,0.893181,0.692041,3.25728,0.346422,0.637381,0.82655
-535.892,0.911495,0.0550638,5,31,0,543.571,0.741017,2.53911,0.336277,3.14782,0.627286,0.494835,3.18217,0.58564,0.925294,1.12417,0.498031,3.51589,0.41936,1.04811,0.644529
-535.239,0.976009,0.0550638,6,63,0,543.337,1.59465,0.878531,0.410836,1.4807,1.28764,1.24915,1.0132,0.668816,0.549745,1.83265,2.14631,0.783898,0.375093,0.979764,3.79556
-535.109,0.779954,0.0550638,6,63,0,541.132,2.01414,0.490539,0.617791,0.634562,2.85854,1.19356,0.621608,0.80272,0.437487,2.4924,1.17825,1.124,0.508507,0.514737,0.800122
-533.567,0.986494,0.0550638,6,63,0,541.068,1.59808,1.01744,0.825363,1.40047,0.470052,1.62706,1.40194,0.762588,0.857562,0.74431,2.24433,0.972103,0.565613,0.895868,2.96862
-534.192,0.90927,0.0550638,5,63,0,538.384,1.3259,0.812448,0.711736,1.32667,0.952596,1.44306,0.54326,1.45728,0.887271,0.581583,1.96094,0.685036,0.989573,0.871718,1.52347
-535.164,0.56923,0.0550638,4,31,0,545.685,0.527514,0.94851,2.51741,0.704591,0.978775,0.623658,1.08457,2.09456,0.526302,1.17414,0.906465,0.649426,1.29222,0.889699,1.6681
-536.757,0.711095,0.0550638,5,31,0,542.286,0.926859,0.481137,3.7095,1.36722,0.545873,0.521212,1.02605,2.92606,0.889673,0.903286,0.538488,0.986227,2.54897,0.563839,0.631703
-537,0.69211,0.0550638,6,63,0,545.891,0.502741,0.969405,1.97793,3.10061,0.336581,0.547592,0.554963,4.59849,1.80011,0.38768,0.532265,0.829155,1.83134,2.49735,0.512716
-537.349,0.84826,0.0550638,6,63,0,546.407,2.30301,1.99917,0.397218,0.644179,1.01894,1.55553,3.02643,0.316552,0.585993,0.814625,2.54351,2.14432,0.297171,0.827605,0.349155
-538.421,0.748492,0.0550638,6,63,0,544.798,0.866211,0.239909,2.66545,1.81705,1.0012,0.419,0.456557,3.47962,1.29917,1.21583,0.296035,0.544293,2.61712,1.20314,2.87164
-534.602,0.736127,0.0550638,6,63,0,544.323,1.05333,1.5137,0.510936,1.56237,0.64263,0.887523,1.64253,0.826412,1.50878,0.52543,1.09991,1.51061,0.556407,1.30427,3.61378
-534.002,0.996167,0.0550638,6,63,0,539.839,1.65762,0.717607,0.368958,3.11316,0.896363,1.14773,0.866645,0.496587,1.27599,1.76761,0.856919,1.20359,0.226308,1.74062,1.94867
-534.824,0.829996,0.0550638,6,63,0,540.273,1.12546,0.718689,1.9092,0.506669,1.47205,0.622981,1.42764,2.06317,0.269331,1.50148,0.721508,1.463,1.73844,0.249207,0.451965
-536.472,0.996965,0.0550638,4,15,0,539.088,0.625599,1.57053,1.94745,0.327732,1.43996,0.924175,1.10749,3.21111,0.219082,1.5157,0.845501,1.13662,1.66019,0.353662,0.413007
-533.799,0.991755,0.0550638,6,63,0,540.828,0.75034,0.709328,1.93436,1.24932,0.951922,0.487779,0.722833,2.72461,0.709355,1.49202,0.308252,1.34623,1.787,0.716169,2.18784
-533.519,0.981451,0.0550638,5,31,0,537.132,0.714935,0.900834,1.0618,1.19025,1.23443,0.508395,1.15809,1.53557,0.631864,1.07318,1.06244,0.913875,0.821907,0.772958,3.34913
-537.448,0.803588,0.0550638,5,63,0,541.753,0.999177,0.96823,1.49651,0.411189,1.64298,0.954103,0.736158,1.73271,0.375504,2.05117,0.604814,1.23333,1.3547,0.324315,3.21974
-533.956,0.987768,0.0550638,6,63,0,540.547,1.86853,0.85485,0.469224,3.51389,0.416561,1.42403,0.805325,0.695178,2.45414,0.53321,1.02651,1.17882,0.547135,1.89889,0.303425
-536.963,0.844323,0.0550638,6,63,0,543.205,1.39122,0.941823,4.2333,0.519945,0.459244,0.847915,0.919671,4.91617,0.486279,0.459633,0.721342,1.94768,2.33012,0.65418,1.66567
-536.307,0.696995,0.0550638,6,63,0,550.287,0.534689,0.555385,0.679859,1.44029,3.50203,0.538972,0.677865,0.633173,1.12576,2.68204,0.496777,1.66971,0.36868,1.16713,1.4037
-536.741,0.991773,0.0550638,6,63,0,541.242,0.344117,0.747762,0.768858,2.26193,2.68048,0.236761,0.846064,1.07181,1.08653,4.47046,0.294937,0.565181,0.786652,1.81688,2.28683
-536.41,0.958705,0.0550638,4,15,0,539.484,0.275827,0.670769,0.850438,2.28356,2.90616,0.348928,0.532357,1.04332,1.60769,2.66183,0.339368,0.774106,0.873327,1.03711,3.61042
-541.742,0.897076,0.0550638,4,15,0,544.777,0.25804,0.555697,0.761438,4.37178,2.76127,0.190162,0.729926,0.871574,1.42769,4.75188,0.24548,0.562294,0.936898,0.979272,4.24575
-543.697,0.878832,0.0550638,5,31,0,549.8,0.354502,0.63716,0.545114,3.90729,2.28119,0.223825,0.536282,1.04779,2.85959,2.58134,0.195571,0.595326,1.56897,1.85684,4.69139
-536.506,0.998032,0.0550638,6,63,0,548.88,0.281639,0.550916,2.62109,1.05627,1.67765,0.368857,0.717963,1.81897,0.77009,2.04184,0.509683,1.03991,0.733086,1.08653,0.869393
-537.045,0.846495,0.0550638,6,63,0,543.292,1.21869,0.524236,0.468193,1.48522,2.69892,0.978289,0.77047,0.522709,0.824053,3.23922,0.81062,0.617052,0.619349,0.535451,0.567712
-541.964,0.946803,0.0550638,6,63,0,546.658,0.324926,3.4666,1.25568,2.45363,0.29287,0.301018,3.90866,2.13008,0.933526,0.382334,0.234441,5.38796,1.09828,0.927577,2.81798
-542.054,0.979027,0.0550638,6,63,0,551.016,3.24835,0.11973,1.91525,1.09158,1.84783,2.00195,0.184485,1.69803,0.484049,4.67193,1.41628,0.254031,0.922075,0.623132,2.79904
-536.791,0.995342,0.0550638,5,31,0,548.768,2.10312,0.212991,0.823631,0.833917,3.14617,1.7909,0.283599,0.93484,0.799967,2.89507,1.61482,0.327689,0.673717,0.592909,4.8548
-537.259,0.931506,0.0550638,5,31,0,543.355,2.39684,0.253678,0.565273,1.50538,2.60122,1.59273,0.347993,0.725266,0.616076,3.74261,1.35956,0.403239,0.763314,0.580477,3.9861
-537.019,0.977222,0.0550638,6,63,0,544.469,0.771346,1.05953,0.394639,2.17247,1.43592,0.578235,1.29702,0.437486,2.24566,1.31421,0.766212,1.26355,0.163895,3.29925,0.247877
-533.06,0.927399,0.0550638,5,63,0,544.716,0.549714,0.628968,0.590119,2.25546,1.77427,0.763577,0.618195,0.658136,1.62251,1.46502,0.95308,0.756439,0.454601,2.13419,0.580066
-534.03,0.88627,0.0550638,5,63,0,538.562,1.54929,1.43625,1.04242,0.488584,1.03545,1.12575,1.72805,1.29552,0.33362,1.44247,0.938814,2.76319,0.567219,0.267721,1.34438
-535.109,0.714985,0.0550638,4,15,0,542.255,1.78277,1.51459,0.917779,0.476892,1.26157,0.971662,1.86604,1.01483,0.412455,1.03074,0.866244,3.34634,0.693864,0.282914,1.46925
-535.133,0.61887,0.0550638,6,63,0,542.856,0.90781,1.22239,1.02572,0.684114,1.2396,0.613654,1.15421,1.58211,0.69124,0.985315,0.852658,1.44456,1.06256,0.474322,0.743603
-536.656,0.964806,0.0550638,6,127,0,541.155,2.03235,0.883058,1.88879,0.588478,0.673923,1.65103,1.13098,1.5732,0.409482,0.889332,1.22325,1.75132,0.537745,0.467395,0.784283
-539.928,0.879645,0.0550638,6,63,0,545.617,0.547713,0.611527,1.31149,0.817998,2.12326,0.973064,0.685479,1.52917,0.304255,3.15087,0.851064,0.713143,0.956921,0.292308,0.495515
-536.611,0.917924,0.0550638,5,31,0,545.672,0.974813,0.831815,1.04821,1.09501,1.41265,0.999027,0.911942,0.896273,0.524566,2.37612,0.669694,1.65229,0.45328,0.474298,0.344027
-535.353,0.956281,0.0550638,6,63,0,544.741,1.06471,0.524696,0.852419,2.05172,0.718547,1.45017,0.395561,1.22974,1.67335,1.03913,1.3694,0.529067,0.640661,1.62903,0.98437
-536.033,0.95526,0.0550638,5,47,0,542.812,1.26471,0.305508,1.33598,3.73973,0.567437,0.734118,0.45057,1.58209,2.97772,0.637036,0.953535,0.497986,1.02351,3.04791,3.18264
-534.489,0.879741,0.0550638,5,63,0,542.338,1.21254,0.410172,1.12425,3.86394,0.58806,0.786895,0.484103,1.5736,2.12008,0.57138,0.913454,0.544724,0.916863,2.3914,3.46766
-535.747,0.930293,0.0550638,6,63,0,540.473,1.69788,1.04975,0.647378,0.675895,0.787187,1.80072,1.54441,0.66383,0.531704,1.23599,1.47706,1.76432,0.445845,0.528554,0.294553
-533.568,0.996045,0.0550638,6,63,0,541.653,2.33199,0.419625,1.66136,1.02707,0.671292,1.64078,0.746747,1.69446,0.640639,0.46378,2.06284,1.08382,0.950037,0.77881,0.93799
-537.886,0.692246,0.0550638,6,63,0,546.86,3.6284,0.783821,0.30168,1.57205,0.612997,3.31621,0.719204,0.508465,0.681056,1.42925,2.41001,0.78447,0.502303,0.690445,0.735365
-542.22,0.832788,0.0550638,5,31,0,548.103,2.74741,0.568274,0.494605,0.872036,1.42525,2.01488,1.51331,0.333561,0.747802,1.10047,2.00789,1.37014,0.17631,1.18963,0.334459
-535.999,0.981795,0.0550638,5,63,0,547.001,1.4423,0.581885,0.723571,1.6031,0.80415,1.4584,0.502228,1.44111,0.780387,1.07466,1.58734,0.672902,1.05237,1.07882,0.255273
-533.756,0.990852,0.0550638,6,63,0,543.037,0.783588,1.93634,0.60675,0.945979,0.854347,0.735893,2.25678,1.07398,0.478531,0.945192,0.846275,2.54933,0.920535,0.490783,2.2106
-533.54,0.959491,0.0550638,6,63,0,537.874,1.40418,0.582273,1.33347,1.62366,0.868279,0.992237,0.606109,2.03764,0.702833,1.16544,1.0952,0.497977,1.46435,0.7436,0.784399
-532.343,0.908658,0.0550638,6,63,0,539.393,1.13879,0.402525,1.05899,1.08257,1.57096,1.14225,0.470785,1.47176,0.574473,1.59531,1.14349,0.629579,1.0883,0.585599,0.7076
-533.873,0.723603,0.0550638,5,31,0,542.464,1.85701,0.38226,1.19079,1.16113,0.804411,1.42002,0.586015,1.59491,0.687974,1.21704,0.947381,0.681286,1.22781,0.774764,0.459864
-537.415,0.892456,0.0550638,5,63,0,540.537,0.386027,1.62644,0.949216,1.85373,1.29951,0.438585,1.1824,0.923864,1.2308,1.63954,0.635351,1.28337,0.423817,1.67726,0.649534
-533.149,0.986184,0.0550638,6,63,0,545.14,0.772961,1.13028,2.04561,0.661,0.875155,0.948396,1.00617,2.13675,0.378726,1.16497,0.952895,1.03984,2.01161,0.375871,2.05712
-536.336,0.867342,0.0550638,5,31,0,540.246,0.875816,1.10352,2.58881,0.543363,0.689575,0.777339,1.2093,3.51329,0.280351,1.24533,0.610015,1.53431,1.59356,0.251162,2.26234
-543.2,0.606781,0.0550638,5,31,0,551.387,0.92283,1.34066,4.26542,0.261075,0.933519,0.679528,2.03635,5.71859,0.121798,0.809827,1.17406,1.48344,2.42865,0.213909,1.38388
-539.931,0.996019,0.0550638,6,63,0,548.982,0.804057,0.333028,1.25866,2.77502,1.166,1.29797,0.260906,0.904524,2.65838,0.948746,1.57368,0.266458,0.577181,3.4036,0.939141
-538.866,0.99102,0.0550638,6,63,0,550.092,1.32019,1.74522,0.638057,0.234116,2.00685,1.82449,1.60707,0.751379,0.16907,2.21883,2.16983,2.10308,0.504741,0.210597,0.281256
-534.954,0.924326,0.0550638,5,31,0,545.698,2.41975,1.09846,0.771415,1.00514,0.694267,1.70873,1.2504,0.919053,0.550388,0.623274,1.62879,2.67501,0.613276,0.460392,0.609943
-533.97,0.927954,0.0550638,6,63,0,542.07,0.997178,1.32722,0.703894,1.09511,1.02465,0.920564,1.33584,0.88412,0.51551,1.7289,1.00233,0.944921,0.89228,0.652257,0.164074
-536.255,0.863675,0.0550638,5,47,0,546.446,1.13436,0.362996,1.40125,1.49332,1.19381,0.676856,0.674102,1.46582,0.772791,1.17089,0.75784,1.70101,0.484224,1.00153,0.508152
-536.235,0.742326,0.0550638,5,47,0,543.731,1.04693,0.80906,0.643906,1.01912,1.7329,0.839725,0.911324,0.558002,1.00169,1.54238,1.04368,0.813879,0.571157,1.09256,0.439523
-532.518,0.988177,0.0550638,6,63,0,538.393,1.57723,0.897285,1.45208,1.33469,0.593912,0.72146,1.12546,1.92581,0.896141,0.575215,0.812037,1.45784,1.45735,0.734446,2.308
-532.926,0.845933,0.0550638,5,47,0,545.991,0.535285,1.08326,0.573742,3.20689,1.21263,0.427809,0.942766,0.765805,1.71379,2.01977,0.468358,0.878654,0.487508,1.70835,1.55267
-536.844,0.957435,0.0550638,5,63,0,543.771,0.296898,1.30346,0.472618,4.21615,1.01637,0.371442,1.70238,0.43874,2.22601,1.30204,0.449471,2.38896,0.242786,2.20876,2.87647
-537.953,0.824749,0.0550638,6,63,0,546.046,0.607869,0.855995,0.330512,4.07151,1.27734,0.426628,1.55187,0.435643,2.66432,1.09061,0.505864,1.65367,0.34934,4.05937,0.453577
-543.942,0.980859,0.0550638,6,63,0,549.081,0.133027,0.934493,0.822939,3.46626,1.98804,0.21188,1.09709,0.747199,2.35868,2.81164,0.12383,2.12741,0.42859,3.34175,0.164822
-537.894,0.98542,0.0550638,6,63,0,552.005,1.28576,0.476812,0.578917,1.48516,1.59208,1.28036,0.689952,0.995004,0.398263,2.53751,1.52786,0.644251,0.584173,0.720449,6.7927
-536.18,0.995486,0.0550638,5,31,0,541.436,0.957497,0.740448,0.675661,0.720993,2.35996,1.3213,0.55523,0.743937,0.828847,2.11842,1.45233,0.580141,0.568087,0.703033,9.12001
-537.368,0.691275,0.0550638,4,15,0,545.546,1.09924,0.618229,0.703445,1.06685,2.2336,1.0826,0.633173,0.771508,0.521574,2.0533,1.90799,0.623919,0.368427,0.855704,8.40351
-536.704,0.976951,0.0550638,6,63,0,545.639,3.8292,0.54044,2.54235,1.31103,0.19597,2.05692,0.894172,2.41453,0.610666,0.324165,1.68902,1.43196,1.08709,0.95633,1.03876
-538.069,0.678493,0.0550638,6,63,0,548.552,0.676527,2.92157,0.527327,1.99486,0.392634,0.810709,3.47808,0.576911,1.01221,0.388922,1.50403,2.14927,0.504467,1.04451,3.54083
-534.357,0.987591,0.0550638,5,31,0,542.238,1.71591,0.701765,1.24218,0.863876,0.978567,0.807938,1.70849,0.790979,0.683472,1.28255,0.933346,2.30986,0.412938,0.646661,1.01482
